name	genename	timepoint	switch	pvalueSwitch	experiment	FCdown	FCup
zgc:92749	ENSDART00000007202.9	2.5	up	0.0882982609223107	MZspg		5.5hpf 6.0hpf
ddx49	ENSDART00000007204.9	5.5	up	0.0885537369688757	MZspg		5.5hpf
wbp1la	ENSDART00000007211.8	4.5	down	0.00620026164674281	MZspg		
psmb1	ENSDART00000007231.6	5	up	0.0109903028915489	MZspg		
si:ch211-210c8.6	ENSDART00000007260.11	5.5	down	0.0476928913995847	MZspg		
mtfr1l	ENSDART00000007271.8	5.5	up	0.0499644701558177	MZspg		
zgc:171731	ENSDART00000007310.10	5.5	down	0.0687503388457988	MZspg		
ndc80	ENSDART00000007335.8	2.5	up	0.0993616920930012	MZspg		
wdr82	ENSDART00000007353.9	4.5	up	0.00813958546570559	MZspg		
arl5a	ENSDART00000007392.7	4	down	0.00188228657018319	MZspg		6.0hpf
gcat	ENSDART00000007398.7	4	up	0.00348898977959544	MZspg		
zmat2	ENSDART00000007412.7	4.5	up	0.0311369471096574	MZspg		
ppp6c	ENSDART00000007458.7	2.5	up	0.110176137971355	MZspg		
tspy	ENSDART00000007482.9	4	up	0.0639135285591955	MZspg		
apip	ENSDART00000007487.9	5.5	down	0.0826471740751487	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
pole3	ENSDART00000007512.7	4	up	0.119178354177386	MZspg		
tor4aa	ENSDART00000007577.6	4.5	up	0.00426779935427546	MZspg		
plch2a	ENSDART00000007624.10	4	down	0.00134018322093599	MZspg		2.5hpf 3.0hpf 3.5hpf
bcap29	ENSDART00000007638.6	3.5	up	0.0567595176245325	MZspg		
zgc:110239	ENSDART00000007642.7	2.5	down	0.0807733733947614	MZspg		
mid1ip1b	ENSDART00000007649.6	3.5	up	0.0139356445307373	MZspg	3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf	
dmgdh	ENSDART00000007672.9	2.5	up	0.080270511009398	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf
slc22a16	ENSDART00000007688.7	4.5	up	2.06141263151549e-05	MZspg		5.5hpf 6.0hpf
atf6	ENSDART00000007700.9	5.5	down	0.0807353535996065	MZspg		
sgf29	ENSDART00000007726.10	5.5	down	0.0745075185042596	MZspg		4.5hpf 5.0hpf 5.5hpf 6.0hpf
capn9	ENSDART00000007732.8	5	up	0.00150864954678764	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
ust	ENSDART00000007735.7	4	down	0.00524446331362682	MZspg		
tmco6	ENSDART00000007738.8	4.5	down	1.42995643256372e-05	MZspg		
slc30a1a	ENSDART00000007744.5	5	up	0.00247907427160599	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
got2b	ENSDART00000007767.6	5	down	0.0697626342061251	MZspg	2.5hpf 3.0hpf 6.0hpf	
lbx1b	ENSDART00000007770.10	5.5	down	0.0727638675143312	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf	
eefsec	ENSDART00000007783.8	4.5	down	0.000277137344465217	MZspg		
slc30a4	ENSDART00000007797.8	4.5	down	0.00548637341935787	MZspg	6.0hpf	
spra	ENSDART00000007827.8	4.5	up	0.00448749924004033	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf
psmc3	ENSDART00000007913.12	4	up	0.0765925927407605	MZspg		
acaa1	ENSDART00000007997.8	4.5	up	0.0149792418110379	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf
trim16	ENSDART00000008009.8	3.5	down	0.0610021973726632	MZspg		5.0hpf 5.5hpf 6.0hpf
sec11a	ENSDART00000008013.6	4	up	0.0823170091358597	MZspg		
trabd	ENSDART00000008035.6	2.5	up	0.0817577151150863	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf
wdr24	ENSDART00000008047.10	5.5	up	0.00230066093302606	MZspg		
aak1a	ENSDART00000008058.9	4.5	down	0.0385527959650173	MZspg		
spint1b	ENSDART00000008077.9	5.5	down	0.0330033186485167	MZspg		
b9d2	ENSDART00000008099.7	5	up	0.0379476224613677	MZspg		
hsd3b2	ENSDART00000008115.7	4	up	0.103693753790703	MZspg	2.5hpf	3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
si:ch211-160o17.2	ENSDART00000008133.10	5	down	0.00483862186869677	MZspg		
rffl	ENSDART00000008170.9	4.5	down	0.00149988244011146	MZspg	2.5hpf 3.0hpf 4.0hpf 4.5hpf 5.0hpf	
pfkma	ENSDART00000008174.8	4.5	down	0.0221751004381998	MZspg	2.5hpf 4.5hpf 5.5hpf 6.0hpf	
slc25a55b	ENSDART00000008177.6	4.5	up	0.023143423032693	MZspg	6.0hpf	
pip5k1bb	ENSDART00000008215.10	4	down	0.00196405726294546	MZspg		
aurka	ENSDART00000008224.5	3.5	up	0.122313395619331	MZspg		
prelid3b	ENSDART00000008243.8	3.5	down	0.00442019776180902	MZspg		
cyp7b1	ENSDART00000008268.9	4.5	down	0.0694950304220336	MZspg	4.0hpf 4.5hpf	5.5hpf 6.0hpf
pgam1a	ENSDART00000008287.8	4	down	0.000393039025093356	MZspg		
insra	ENSDART00000008302.6	3.5	down	0.000536793855473339	MZspg	3.5hpf 4.0hpf 4.5hpf	
fam53b	ENSDART00000008312.8	2.5	up	0.0892326730627772	MZspg		
si:dkey-193b15.5	ENSDART00000008322.7	3.5	up	0.0632956321385565	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
cfl2	ENSDART00000008355.9	5.5	up	0.133372383711709	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
ncbp2	ENSDART00000008365.9	4.5	up	0.00867886463915035	MZspg		
fosl1a	ENSDART00000008373.9	4.5	up	0.0283294059971213	MZspg	5.0hpf 5.5hpf 6.0hpf	
tnikb	ENSDART00000008374.8	3.5	up	0.0939022460043384	MZspg		4.0hpf 5.0hpf
c1qtnf6b	ENSDART00000008398.7	5	up	0.0448078039288856	MZspg	4.5hpf 5.0hpf 5.5hpf 6.0hpf	
sart3	ENSDART00000008402.9	4.5	up	0.02263163503515	MZspg		
skp1	ENSDART00000008454.8	4.5	up	0.0490704049751205	MZspg		
msx1b	ENSDART00000008468.10	5.5	up	0.0130680812949822	MZspg	4.0hpf 4.5hpf	
ube2al	ENSDART00000008490.9	4	down	0.0469518748482598	MZspg		
med17	ENSDART00000008504.8	5.5	up	0.138730910011727	MZspg		
mbip	ENSDART00000008532.9	3	down	0.0248029730639133	MZspg		
u2af2a	ENSDART00000008535.10	4.5	up	0.0286889398502383	MZspg		
gdi2	ENSDART00000008584.5	5	up	0.009679734885915	MZspg		
chp2	ENSDART00000008589.8	5	down	0.0436151909194969	MZspg		3.5hpf
itpk1a	ENSDART00000008590.5	4.5	up	0.000279065051534189	MZspg		3.5hpf 4.0hpf 4.5hpf 5.5hpf
yipf5	ENSDART00000008593.7	4	up	0.0818132374878842	MZspg		
prepl	ENSDART00000008603.9	5	down	0.0126146810362152	MZspg		
mettl8	ENSDART00000008606.7	5.5	down	0.0271829260548445	MZspg		
ttyh2l	ENSDART00000008607.9	5	down	0.00218848970469943	MZspg		
cttn	ENSDART00000008696.8	3.5	down	0.130826411594098	MZspg		
stk3	ENSDART00000008698.6	5.5	up	0.0725857109677204	MZspg		
arl6ip5b	ENSDART00000008761.6	4.5	down	0.0106579209526463	MZspg		
anp32a	ENSDART00000008785.9	5	up	0.0226436927001993	MZspg		4.5hpf
wsb1	ENSDART00000008854.5	5	up	0.0276356660117199	MZspg		
foxm1	ENSDART00000008898.8	3.5	down	0.0320341004781755	MZspg		
znf503	ENSDART00000008906.5	5.5	up	0.113957621635169	MZspg		
rab11al	ENSDART00000008920.8	4.5	down	0.000407159249334543	MZspg		6.0hpf
nelfcd	ENSDART00000008959.7	4.5	up	0.00698391515020103	MZspg		
pik3cg	ENSDART00000009076.8	4	down	0.000283788229172188	MZspg		
mob3a	ENSDART00000009081.9	4.5	up	0.0369410925351012	MZspg		
kras	ENSDART00000009126.10	4.5	up	0.00861026234373474	MZspg	3.0hpf 5.0hpf 5.5hpf 6.0hpf	
maco1a	ENSDART00000009149.9	4	down	0.000525252010854182	MZspg		
esco2	ENSDART00000009164.8	4	up	0.00186911334869366	MZspg		
ttyh2	ENSDART00000009172.10	4	down	0.0109184404431916	MZspg	4.0hpf 5.0hpf	
impdh2	ENSDART00000009178.9	5.5	down	0.0732937786735729	MZspg		
aqp3a	ENSDART00000009182.5	2.5	up	0.0781649615197778	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
hdac8	ENSDART00000009184.6	3	up	0.140766606366758	MZspg		4.0hpf 4.5hpf 5.0hpf
aimp2	ENSDART00000009194.8	5.5	down	0.104554366667076	MZspg		
ufl1	ENSDART00000009196.8	5.5	up	0.137570918109023	MZspg		
ddx11	ENSDART00000009217.8	3.5	down	0.0488396306597053	MZspg	5.0hpf 5.5hpf	
rbm14a	ENSDART00000009234.9	4.5	up	0.0483578296406283	MZspg		
rpl35	ENSDART00000009241.10	3.5	up	0.0562484795753451	MZspg	2.5hpf 3.0hpf 3.0hpf 3.5hpf 4.0hpf 5.0hpf	
brd9	ENSDART00000009256.9	5	up	0.0209351378326367	MZspg		
tuba1a	ENSDART00000009277.8	2.5	up	0.0775127601186509	MZspg	4.0hpf 4.5hpf	
tmem248	ENSDART00000009298.9	4.5	down	0.00423844765395798	MZspg		
exoc3	ENSDART00000009347.8	4.5	down	0.00337610921068909	MZspg		
ppp2r5ea	ENSDART00000009356.11	4	down	0.00145157741995239	MZspg		
gpatch1	ENSDART00000009386.11	5.5	up	0.0289979251891408	MZspg	2.5hpf	
bud31	ENSDART00000009411.8	4.5	up	0.0494867462492712	MZspg		
slc30a7	ENSDART00000009464.9	4	up	0.029084553604535	MZspg		
nsd2	ENSDART00000009499.9	4.5	down	0.00933899803305505	MZspg		
aif1l	ENSDART00000009500.8	4.5	up	0.0365642750832224	MZspg		
castor2	ENSDART00000009507.9	5.5	up	0.0714227767703044	MZspg		4.5hpf 5.0hpf 5.5hpf 6.0hpf
mocs3	ENSDART00000009528.9	5	down	0.0187997906891836	MZspg		
pak4	ENSDART00000009545.10	5	down	0.003017458485575	MZspg		
rhag	ENSDART00000009549.7	5	up	0.0759199167642034	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf
eif5a	ENSDART00000009609.10	4.5	up	0.0637441822365056	MZspg		
igf2a	ENSDART00000009642.7	3.5	up	0.0432493511847797	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf 6.0hpf
zgc:56095	ENSDART00000009687.8	4.5	up	0.0581216314452626	MZspg		
mhc1uba	ENSDART00000009689.8	2.5	up	0.0768600179227691	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
smad7	ENSDART00000009740.7	4	up	0.0121204640384351	MZspg		3.5hpf 4.0hpf
rbm7	ENSDART00000009775.8	5.5	down	0.0743814148761185	MZspg		
ddx19	ENSDART00000009788.7	5	up	0.00569024722835254	MZspg		
cx43.4	ENSDART00000009790.9	5	up	0.00773036480755684	MZspg		4.5hpf 5.0hpf 5.5hpf 6.0hpf
hoxa2b	ENSDART00000009827.7	5.5	up	0.00215333802667705	MZspg	3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
gpat4	ENSDART00000009838.7	5.5	up	0.00702943880484874	MZspg	2.5hpf 3.0hpf	5.0hpf 5.5hpf 6.0hpf
tmx2b	ENSDART00000009858.6	5	down	0.00430807243951847	MZspg		
adgrl4	ENSDART00000009859.9	4.5	down	0.0565773583663191	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf
zgc:110540	ENSDART00000009889.7	4.5	up	0.0508574387459654	MZspg		
snx33	ENSDART00000009971.9	4	down	0.00234761542868644	MZspg		
upf3b	ENSDART00000010019.7	4	up	0.0376552254316589	MZspg		
ptgs2b	ENSDART00000010028.10	5.5	up	0.0403913055270616	MZspg		4.5hpf 5.0hpf 5.5hpf 6.0hpf
dhfr	ENSDART00000010041.8	4.5	up	6.71449764739762e-05	MZspg		4.5hpf
rhpn2	ENSDART00000010046.8	5.5	up	0.104771901532775	MZspg		5.0hpf 5.5hpf 5.5hpf 6.0hpf 6.0hpf
map2k2a	ENSDART00000010048.8	5.5	down	0.097055482765987	MZspg		
etfb	ENSDART00000010081.9	4	up	0.0556008161535667	MZspg	2.5hpf 3.0hpf 3.5hpf 5.0hpf 5.5hpf 6.0hpf	
gas6	ENSDART00000010092.7	5.5	down	0.0877182219550758	MZspg		
crtap	ENSDART00000010104.6	2.5	up	0.076499963033144	MZspg		
slc7a8a	ENSDART00000010124.10	5	up	0.00263313888020722	MZspg	2.5hpf	4.0hpf
pdf	ENSDART00000010129.7	4	up	0.0731479127820419	MZspg		5.0hpf
igf2bp3	ENSDART00000010140.7	5	down	0.0901649615969629	MZspg		
paip2b	ENSDART00000010211.7	4.5	up	0.0229643153227945	MZspg		
eif3m	ENSDART00000010256.6	5	up	0.0236296084696316	MZspg		
miga1	ENSDART00000010257.9	5.5	up	0.0213347060352586	MZspg		
pno1	ENSDART00000010261.9	5	up	0.00929282977188084	MZspg		
mfsd4ab	ENSDART00000010270.6	2.5	up	0.0962472860472521	MZspg		4.5hpf 5.0hpf 5.5hpf 6.0hpf
aida	ENSDART00000010271.9	4	down	3.31255693644117e-05	MZspg	6.0hpf	
cbr1l	ENSDART00000010282.9	5.5	down	0.0764870483430349	MZspg		
serpina10a	ENSDART00000010293.11	5	down	0.00234319448569786	MZspg		
uqcrc2a	ENSDART00000010395.9	4.5	up	0.00991636903411719	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 5.0hpf	
actr1	ENSDART00000010420.9	3.5	up	0.0582675734292467	MZspg		
ugp2a	ENSDART00000010449.8	4	up	0.0698078129756566	MZspg	2.5hpf 3.0hpf 3.5hpf 4.5hpf 5.5hpf 6.0hpf	
hsp70.3	ENSDART00000010477.8	2.5	up	0.0736608918522083	MZspg	4.0hpf	
eif4eb	ENSDART00000010517.8	NA	none	0.163578519442349	MZspg		
ltv1	ENSDART00000010543.9	5	down	0.0204773702354379	MZspg		
pigc	ENSDART00000010550.7	5	down	0.0116039333203949	MZspg		2.5hpf
g6pc3	ENSDART00000010569.6	5	up	0.0283962122663374	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
si:ch211-195b13.1	ENSDART00000010580.9	4	up	0.0259777598295275	MZspg		
nup155	ENSDART00000010626.7	2.5	down	0.105492617355197	MZspg		
serpinb1l3	ENSDART00000010658.9	4	up	0.131107915226904	MZspg	2.5hpf	
osbpl2b	ENSDART00000010697.8	4	down	0.00461891417887383	MZspg	4.0hpf 4.5hpf 5.0hpf 5.5hpf	
sf3a2	ENSDART00000010699.6	4.5	up	0.0653587397328326	MZspg		
rgmb	ENSDART00000010757.7	3.5	down	0.00700875471713691	MZspg		2.5hpf
zic2a	ENSDART00000010774.7	5.5	up	0.0001263162333347	MZspg		2.5hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf
ldhba	ENSDART00000010777.7	4	up	0.0407997334274568	MZspg		
ptdss1a	ENSDART00000010792.10	4.5	up	0.00872505814900393	MZspg		
foxa3	ENSDART00000010813.9	5	up	0.00106746122225632	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf
utp4	ENSDART00000010821.10	4.5	down	0.00886913835229453	MZspg		
acy1	ENSDART00000010824.7	5	up	0.0195353354126528	MZspg		
mrpl24	ENSDART00000010862.7	5	up	0.032872291520707	MZspg		
naalad2	ENSDART00000010881.7	NA	none	0.153316625244169	MZspg		
isl1	ENSDART00000010896.6	3	up	0.055347808970115	MZspg	3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
snx15	ENSDART00000010932.5	4.5	down	0.0472403669123275	MZspg		
casr	ENSDART00000010934.10	4	down	0.00720101666685613	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf	
rnf14	ENSDART00000010942.8	5	down	0.0748454296173388	MZspg	5.0hpf	
dctn5	ENSDART00000010944.7	4.5	down	0.0238806718367517	MZspg		
tpm3	ENSDART00000010997.8	3.5	up	0.108460730185051	MZspg		
mfsd5	ENSDART00000011004.8	5.5	down	0.106718694689583	MZspg	6.0hpf	
wipf2b	ENSDART00000011025.7	4	down	0.0156451879513051	MZspg		
cers5	ENSDART00000011076.7	NA	none	0.158894459389174	MZspg		
myd88	ENSDART00000011143.7	4	down	0.00766681927552726	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
fam185a	ENSDART00000011149.8	NA	none	0.153330308172319	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
asmtl	ENSDART00000011163.7	4.5	down	0.000122987555536858	MZspg		
copz1	ENSDART00000011201.7	4.5	up	0.0169927846811659	MZspg		
rpl3	ENSDART00000011251.10	4.5	up	0.0535474528378022	MZspg	2.5hpf	
ywhae2	ENSDART00000011303.9	5	up	0.00507791670164004	MZspg		
dpp3	ENSDART00000011305.7	2.5	up	0.076092751525521	MZspg		
nfatc2ip	ENSDART00000011320.6	5.5	up	0.123029145971859	MZspg		6.0hpf
ccdc102a	ENSDART00000011324.9	4.5	down	0.0112982224956044	MZspg	6.0hpf	
surf1	ENSDART00000011337.8	5	up	0.0440014070280174	MZspg		
arrdc2	ENSDART00000011362.9	3.5	up	0.0584839889460473	MZspg		5.0hpf 5.5hpf 6.0hpf
si:ch73-335l21.1	ENSDART00000011398.11	4	down	0.0051609578588655	MZspg	2.5hpf 3.0hpf 3.5hpf	5.0hpf 5.5hpf 6.0hpf
efnb1	ENSDART00000011399.5	5	up	0.0168943172667012	MZspg		5.0hpf 5.5hpf 6.0hpf
reep3a	ENSDART00000011432.10	5.5	down	0.0358740475304133	MZspg	4.5hpf 5.0hpf 5.5hpf 6.0hpf	
sae1	ENSDART00000011447.9	5	up	0.00398588331439542	MZspg		
tsg101b	ENSDART00000011456.10	3.5	down	0.0178998119071164	MZspg		
nkd2a	ENSDART00000011506.8	4.5	down	0.0143034609160266	MZspg	4.5hpf	
noto	ENSDART00000011520.8	4.5	up	0.000719006759528851	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf
syngr3a	ENSDART00000011568.9	5.5	up	0.0098752468182508	MZspg		
zgc:101716	ENSDART00000011570.9	4.5	up	0.0193725278907453	MZspg	5.0hpf 5.5hpf 6.0hpf	3.5hpf
irx7	ENSDART00000011627.8	3	up	0.00121980202866667	MZspg		2.5hpf 3.0hpf 3.5hpf 5.5hpf 6.0hpf
eya2	ENSDART00000011652.9	4.5	down	0.0393302436727891	MZspg		6.0hpf
snrpb	ENSDART00000011663.9	5	up	0.00974012765915355	MZspg		
baxa	ENSDART00000011691.8	2.5	up	0.0741727537404259	MZspg		
slc44a1a	ENSDART00000011725.10	4	up	0.0636046752985655	MZspg		
ccdc149b	ENSDART00000011727.7	4.5	down	0.012514622446876	MZspg	3.5hpf 4.0hpf 4.5hpf	
xab2	ENSDART00000011780.5	5	up	0.0148775862916533	MZspg		
rad54l	ENSDART00000011785.8	3.5	down	0.000814501800064149	MZspg		
hdlbpa	ENSDART00000011863.10	4.5	up	0.00162408271249237	MZspg		
sycp1	ENSDART00000011876.8	4	down	0.0155841033437821	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf
eif4a1b	ENSDART00000011878.6	3.5	up	0.072603885699919	MZspg		
zbtb22a	ENSDART00000011890.8	3.5	down	0.00274021685937376	MZspg	6.0hpf	
slc35a3b	ENSDART00000011906.10	5	down	0.00573693460207692	MZspg	2.5hpf 3.0hpf 4.0hpf 5.0hpf 5.5hpf 6.0hpf	
arglu1a	ENSDART00000011910.7	2.5	up	0.0726320546710939	MZspg		4.0hpf
ss18	ENSDART00000011919.10	5	up	0.00442092219763157	MZspg		
spopla	ENSDART00000011922.9	5.5	down	0.138891400256264	MZspg		
ruvbl1	ENSDART00000011931.10	5.5	up	0.0442221267238998	MZspg		
ccdc106a	ENSDART00000011936.8	3	down	0.0382998721709362	MZspg		6.0hpf
gpsm1b	ENSDART00000011955.9	3	up	0.116106450573941	MZspg		
zgc:66479	ENSDART00000011970.7	4.5	up	0.000750344155955984	MZspg		4.5hpf
cyb5r4	ENSDART00000012048.9	3.5	down	0.00240363410706512	MZspg	4.0hpf	
apoa1a	ENSDART00000012050.9	5.5	up	0.00122874738625611	MZspg		6.0hpf
elovl4a	ENSDART00000012053.9	5.5	down	0.103471265611416	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf
stim2b	ENSDART00000012089.8	5	down	0.0473924164907491	MZspg		
rrm1	ENSDART00000012091.9	5.5	up	0.00462350126038136	MZspg		
cbwd	ENSDART00000012132.8	5.5	down	0.0158156712583405	MZspg	5.5hpf	
tmod2	ENSDART00000012164.10	4	down	0.0659842915154208	MZspg		
ndufs5	ENSDART00000012167.8	5	up	0.0430165626168094	MZspg		
hiat1a	ENSDART00000012191.7	5	down	0.0103957397442569	MZspg		
gata5	ENSDART00000012194.9	5	up	0.00186982109502165	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf
commd2	ENSDART00000012212.7	5	up	0.0399131995009189	MZspg	2.5hpf 3.0hpf	
pdss2	ENSDART00000012232.10	4	down	0.00123919916132431	MZspg		
syap1	ENSDART00000012234.8	5	up	0.0140389368472853	MZspg		
htra1b	ENSDART00000012318.8	5	up	0.00880746712395386	MZspg	5.5hpf 6.0hpf	2.5hpf 3.5hpf
rfx1a	ENSDART00000012335.9	4	up	0.0140763591087261	MZspg	4.5hpf 5.0hpf 5.5hpf 6.0hpf	
cbx3a	ENSDART00000012352.10	4.5	up	0.0712976677731457	MZspg		
sav1	ENSDART00000012357.5	4.5	down	0.0298883050392269	MZspg		
me3	ENSDART00000012385.9	4.5	down	0.00884823141755131	MZspg		
ik	ENSDART00000012396.9	5	up	0.01703394780607	MZspg		
armc1	ENSDART00000012399.8	5.5	down	0.0725314359110879	MZspg	5.5hpf 6.0hpf	
hspa9	ENSDART00000012438.10	4.5	up	0.0481681635905167	MZspg		
zgc:113278	ENSDART00000012445.7	5.5	up	0.12310366717347	MZspg		
dvl2	ENSDART00000012450.11	4.5	up	0.00225776492692431	MZspg		
coa7	ENSDART00000012476.9	5	down	0.0112986859788416	MZspg		
mmadhc	ENSDART00000012478.9	5.5	up	0.0108160441442882	MZspg		
dscc1	ENSDART00000012479.7	4.5	down	0.0310523001408721	MZspg		
en1a	ENSDART00000012506.9	5	down	0.0479653436873715	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf
bcl2l1	ENSDART00000012507.8	4	down	0.000426192419565763	MZspg		5.0hpf 5.5hpf 6.0hpf
chia.4	ENSDART00000012540.6	4.5	down	0.00500828624992944	MZspg		
pfas	ENSDART00000012581.8	5.5	up	0.00554834788817349	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf
galk2	ENSDART00000012600.11	5.5	down	0.0130688610738353	MZspg		
prmt1	ENSDART00000012630.9	4.5	up	0.0304719490040755	MZspg		
krt4	ENSDART00000012644.7	5.5	up	0.0131080089543051	MZspg	2.5hpf 3.0hpf	3.5hpf 4.0hpf 4.5hpf 5.0hpf
spice1	ENSDART00000012653.9	3.5	down	0.017091205765558	MZspg		
pnn	ENSDART00000012670.7	4.5	up	0.00164539825223353	MZspg		
dnase1l4.1	ENSDART00000012686.9	5	up	0.0111384400205162	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
ehd1b	ENSDART00000012717.8	2.5	up	0.0778254758517564	MZspg		
zgc:77112	ENSDART00000012758.7	3.5	down	0.00200647786454367	MZspg		
yipf3	ENSDART00000012759.7	5	up	0.00360653918180753	MZspg		
pon3.2	ENSDART00000012807.9	2.5	up	0.0974252918538515	MZspg	5.0hpf 6.0hpf	
sel1l	ENSDART00000012816.10	3.5	up	0.122135788597225	MZspg	6.0hpf	
pex3	ENSDART00000012826.7	4.5	down	0.00376070289081953	MZspg		
sart1	ENSDART00000012855.7	5	up	0.00260198203403872	MZspg		
atp5l	ENSDART00000012888.7	5	up	0.0966185349535271	MZspg		
wdr12	ENSDART00000012903.7	5	down	0.141447275290025	MZspg		
ift57	ENSDART00000012919.10	5.5	up	0.0172015272961354	MZspg		
phgdh	ENSDART00000012938.7	4	up	0.0232920378998742	MZspg		
trappc6b	ENSDART00000012963.6	5	down	0.00440463501056465	MZspg		
degs1	ENSDART00000013007.6	5	up	0.00638112970750337	MZspg		
vdac2	ENSDART00000013011.7	5	up	0.0254974113093528	MZspg		
etv4	ENSDART00000013033.10	5.5	up	0.0111479562334457	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
dbnlb	ENSDART00000013059.9	3	up	0.123829492560103	MZspg		
ercc3	ENSDART00000013066.8	5.5	up	0.00267297917430676	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf
scp2a	ENSDART00000013079.9	3.5	down	0.0808770626704356	MZspg	5.0hpf 5.5hpf 6.0hpf	
st8sia2	ENSDART00000013082.6	4	down	0.000251780652376521	MZspg	4.5hpf 5.0hpf 5.5hpf	
zfyve19	ENSDART00000013093.8	4.5	down	0.0025357618161671	MZspg		
cog8	ENSDART00000013150.7	4.5	down	0.00270786804674739	MZspg		
retsat	ENSDART00000013167.8	5	down	0.0996688410991369	MZspg		
cse1l	ENSDART00000013203.9	5.5	up	0.0729828027608893	MZspg		
snrpd1	ENSDART00000013217.9	4.5	up	0.0491997436765353	MZspg		
cacna1aa	ENSDART00000013228.9	2.5	up	0.0903981305221585	MZspg	5.5hpf 6.0hpf	2.5hpf 3.0hpf 3.5hpf 4.0hpf
arglu1b	ENSDART00000013264.7	5	up	0.0381322957098584	MZspg		
sirt2	ENSDART00000013278.7	4.5	up	0.0282059478935025	MZspg		
anxa13	ENSDART00000013294.6	5.5	down	0.0989890773756548	MZspg		
itfg2	ENSDART00000013313.6	4	down	0.000335882730988613	MZspg		
b4galt6	ENSDART00000013343.8	2.5	up	0.0886684968204147	MZspg		
ppp1r3cb	ENSDART00000013360.6	4.5	up	0.0233776349520926	MZspg		
cant1a	ENSDART00000013376.9	5	up	0.00724949549698495	MZspg		
mtch2	ENSDART00000013394.6	4.5	down	0.0141960177980607	MZspg		
hmbsa	ENSDART00000013431.6	5	down	0.0405023311765631	MZspg		
eif2d	ENSDART00000013446.6	2.5	up	0.0861591866546644	MZspg		
CHST13	ENSDART00000013449.8	3.5	down	0.000269242769737721	MZspg		
fam20b	ENSDART00000013453.10	4.5	down	0.0038310862454437	MZspg	6.0hpf	
tbx6	ENSDART00000013465.7	2.5	up	0.099557439028536	MZspg	2.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf	
mylipa	ENSDART00000013497.8	3.5	down	0.00078056592143394	MZspg		
zp3	ENSDART00000013506.7	4	up	0.0939111665409522	MZspg		
mark3a	ENSDART00000013525.8	5	down	0.0277529278165961	MZspg	5.0hpf	
