"name"	"genename"	"pvalueSwitch"	"switch"	"timepoint"	"experiment"
"ENSDART00000007412.7"	"zmat2"	0.140343115327871	"1"	"4.0"	"MZspg"
"ENSDART00000007458.7"	"ppp6c"	NA	"0"	" NA"	"MZspg"
"ENSDART00000007482.9"	"tspy"	NA	"0"	" NA"	"MZspg"
"ENSDART00000007487.9"	"apip"	NA	"0"	" NA"	"MZspg"
"ENSDART00000007512.7"	"pole3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000007577.6"	"tor4aa"	0.0541048125463177	"1"	"4.0"	"MZspg"
"ENSDART00000007624.10"	"plch2a"	0.0731136508899196	"-1"	"3.5"	"MZspg"
"ENSDART00000007638.6"	"bcap29"	NA	"0"	" NA"	"MZspg"
"ENSDART00000007642.7"	"zgc:110239"	NA	"0"	" NA"	"MZspg"
"ENSDART00000007649.6"	"mid1ip1b"	0.0892178702781722	"1"	"3.5"	"MZspg"
"ENSDART00000007672.9"	"dmgdh"	0.135245871882218	"1"	"5.0"	"MZspg"
"ENSDART00000007688.7"	"slc22a16"	0.112966103245025	"1"	"4.0"	"MZspg"
"ENSDART00000007700.9"	"atf6"	NA	"0"	" NA"	"MZspg"
"ENSDART00000007726.10"	"sgf29"	NA	"0"	" NA"	"MZspg"
"ENSDART00000007732.8"	"capn9"	0.0535632909732254	"1"	"4.5"	"MZspg"
"ENSDART00000007735.7"	"ust"	0.0619965895840203	"-1"	"3.5"	"MZspg"
"ENSDART00000007738.8"	"tmco6"	0.0288669370569169	"-1"	"4.0"	"MZspg"
"ENSDART00000007744.5"	"slc30a1a"	0.0822408726857523	"1"	"4.5"	"MZspg"
"ENSDART00000007767.6"	"got2b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000007770.10"	"lbx1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000007783.8"	"eefsec"	0.0644308743734323	"-1"	"4.0"	"MZspg"
"ENSDART00000007797.8"	"slc30a4"	0.100707335999077	"-1"	"3.5"	"MZspg"
"ENSDART00000007827.8"	"spra"	0.0815310826064949	"1"	"4.0"	"MZspg"
"ENSDART00000007913.12"	"psmc3"	0.127071628405478	"1"	"4.5"	"MZspg"
"ENSDART00000007997.8"	"acaa1"	0.131464274527671	"1"	"4.0"	"MZspg"
"ENSDART00000008009.8"	"trim16"	NA	"0"	" NA"	"MZspg"
"ENSDART00000008013.6"	"sec11a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000008035.6"	"trabd"	NA	"0"	" NA"	"MZspg"
"ENSDART00000008047.10"	"wdr24"	0.116232109642543	"1"	"4.5"	"MZspg"
"ENSDART00000008058.9"	"aak1a"	0.131238093153964	"-1"	"4.0"	"MZspg"
"ENSDART00000008077.9"	"spint1b"	0.136953725442462	"-1"	"4.0"	"MZspg"
"ENSDART00000008099.7"	"b9d2"	0.141887617726963	"1"	"4.5"	"MZspg"
"ENSDART00000008115.7"	"hsd3b2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000008133.10"	"si:ch211-160o17.2"	0.14954031240236	"-1"	"4.0"	"MZspg"
"ENSDART00000008170.9"	"rffl"	0.149533055026217	"-1"	"3.5"	"MZspg"
"ENSDART00000008174.8"	"pfkma"	0.103975028683446	"-1"	"4.5"	"MZspg"
"ENSDART00000008177.6"	"slc25a55b"	0.120846805069328	"1"	"3.5"	"MZspg"
"ENSDART00000008215.10"	"pip5k1bb"	0.0541550595453102	"-1"	"3.5"	"MZspg"
"ENSDART00000008224.5"	"aurka"	NA	"0"	" NA"	"MZspg"
"ENSDART00000008243.8"	"prelid3b"	0.127157964963042	"-1"	"3.0"	"MZspg"
"ENSDART00000008268.9"	"cyp7b1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000008287.8"	"pgam1a"	0.0370861283640697	"-1"	"3.5"	"MZspg"
"ENSDART00000008302.6"	"insra"	0.0940638081406483	"-1"	"3.0"	"MZspg"
"ENSDART00000008312.8"	"fam53b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000008322.7"	"si:dkey-193b15.5"	NA	"0"	" NA"	"MZspg"
"ENSDART00000008355.9"	"cfl2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000008365.9"	"ncbp2"	0.112639103172871	"1"	"4.0"	"MZspg"
"ENSDART00000008373.9"	"fosl1a"	0.106972071594005	"1"	"4.0"	"MZspg"
"ENSDART00000008374.8"	"tnikb"	NA	"0"	" NA"	"MZspg"
"ENSDART00000008398.7"	"c1qtnf6b"	0.079677105093944	"1"	"4.5"	"MZspg"
"ENSDART00000008402.9"	"sart3"	0.13246672326969	"1"	"4.0"	"MZspg"
"ENSDART00000008454.8"	"skp1"	0.145012193625491	"1"	"4.0"	"MZspg"
"ENSDART00000008468.10"	"msx1b"	0.0393944147528942	"1"	"5.0"	"MZspg"
"ENSDART00000008490.9"	"ube2al"	0.139766788950275	"-1"	"3.5"	"MZspg"
"ENSDART00000008504.8"	"med17"	NA	"0"	" NA"	"MZspg"
"ENSDART00000008532.9"	"mbip"	0.050558189704943	"-1"	"3.0"	"MZspg"
"ENSDART00000008535.10"	"u2af2a"	0.130317893102079	"1"	"4.0"	"MZspg"
"ENSDART00000008584.5"	"gdi2"	0.145547793717588	"1"	"3.5"	"MZspg"
"ENSDART00000008589.8"	"chp2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000008590.5"	"itpk1a"	0.123146791860713	"1"	"3.5"	"MZspg"
"ENSDART00000008593.7"	"yipf5"	NA	"0"	" NA"	"MZspg"
"ENSDART00000008603.9"	"prepl"	0.0821691954211472	"-1"	"4.5"	"MZspg"
"ENSDART00000008606.7"	"mettl8"	NA	"0"	" NA"	"MZspg"
"ENSDART00000008607.9"	"ttyh2l"	0.0644188205919981	"-1"	"4.0"	"MZspg"
"ENSDART00000008696.8"	"cttn"	NA	"0"	" NA"	"MZspg"
"ENSDART00000008698.6"	"stk3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000008761.6"	"arl6ip5b"	0.0944429518178571	"-1"	"4.0"	"MZspg"
"ENSDART00000008785.9"	"anp32a"	0.142491980885327	"1"	"4.0"	"MZspg"
"ENSDART00000008854.5"	"wsb1"	0.133203111557261	"1"	"4.0"	"MZspg"
"ENSDART00000008898.8"	"foxm1"	0.111407798011311	"-1"	"3.5"	"MZspg"
"ENSDART00000008906.5"	"znf503"	NA	"0"	" NA"	"MZspg"
"ENSDART00000008920.8"	"rab11al"	0.119133347829472	"-1"	"3.5"	"MZspg"
"ENSDART00000008959.7"	"nelfcd"	0.0842787538059746	"1"	"4.0"	"MZspg"
"ENSDART00000009076.8"	"pik3cg"	0.0588170845958921	"-1"	"3.5"	"MZspg"
"ENSDART00000009081.9"	"mob3a"	0.139879581273901	"1"	"4.0"	"MZspg"
"ENSDART00000009126.10"	"kras"	0.101046801509093	"1"	"4.0"	"MZspg"
"ENSDART00000009149.9"	"maco1a"	0.0325245467544817	"-1"	"3.5"	"MZspg"
"ENSDART00000009164.8"	"esco2"	0.0820963538160909	"1"	"3.5"	"MZspg"
"ENSDART00000009172.10"	"ttyh2"	0.113589301786159	"-1"	"3.5"	"MZspg"
"ENSDART00000009178.9"	"impdh2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000009182.5"	"aqp3a"	0.0735087105704672	"1"	"5.0"	"MZspg"
"ENSDART00000009184.6"	"hdac8"	NA	"0"	" NA"	"MZspg"
"ENSDART00000009194.8"	"aimp2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000009196.8"	"ufl1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000009217.8"	"ddx11"	0.144285321372576	"-1"	"3.5"	"MZspg"
"ENSDART00000009234.9"	"rbm14a"	0.104661662113763	"1"	"4.5"	"MZspg"
"ENSDART00000009241.10"	"rpl35"	NA	"0"	" NA"	"MZspg"
"ENSDART00000009256.9"	"brd9"	0.105658319486411	"1"	"4.5"	"MZspg"
"ENSDART00000009277.8"	"tuba1a"	0.135386957376176	"1"	"5.0"	"MZspg"
"ENSDART00000009298.9"	"tmem248"	0.13274889124441	"-1"	"3.5"	"MZspg"
"ENSDART00000009347.8"	"exoc3"	0.129257011536499	"-1"	"3.5"	"MZspg"
"ENSDART00000009356.11"	"ppp2r5ea"	0.046136006124778	"-1"	"3.5"	"MZspg"
"ENSDART00000009386.11"	"gpatch1"	0.129216447800863	"1"	"5.0"	"MZspg"
"ENSDART00000009411.8"	"bud31"	0.0990891956937804	"1"	"4.5"	"MZspg"
"ENSDART00000009464.9"	"slc30a7"	0.0955564432374446	"1"	"4.0"	"MZspg"
"ENSDART00000009499.9"	"nsd2"	0.0891614945119914	"-1"	"4.0"	"MZspg"
"ENSDART00000009500.8"	"aif1l"	0.147929027096186	"1"	"4.0"	"MZspg"
"ENSDART00000009507.9"	"castor2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000009528.9"	"mocs3"	0.148531053336977	"-1"	"3.5"	"MZspg"
"ENSDART00000009545.10"	"pak4"	0.0403326928703451	"-1"	"5.0"	"MZspg"
"ENSDART00000009549.7"	"rhag"	0.0647992277400899	"1"	"5.0"	"MZspg"
"ENSDART00000009609.10"	"eif5a"	0.107078439998938	"1"	"4.5"	"MZspg"
"ENSDART00000009642.7"	"igf2a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000009687.8"	"zgc:56095"	0.101470174473763	"1"	"4.5"	"MZspg"
"ENSDART00000009689.8"	"mhc1uba"	NA	"0"	" NA"	"MZspg"
"ENSDART00000009740.7"	"smad7"	0.148195856594809	"1"	"3.5"	"MZspg"
"ENSDART00000009775.8"	"rbm7"	NA	"0"	" NA"	"MZspg"
"ENSDART00000009788.7"	"ddx19"	0.065402125017905	"1"	"4.0"	"MZspg"
"ENSDART00000009790.9"	"cx43.4"	0.115033662121829	"1"	"4.0"	"MZspg"
"ENSDART00000009827.7"	"hoxa2b"	0.14237206875335	"1"	"5.0"	"MZspg"
"ENSDART00000009838.7"	"gpat4"	0.0865797157838448	"1"	"4.5"	"MZspg"
"ENSDART00000009858.6"	"tmx2b"	0.129921650172779	"-1"	"4.5"	"MZspg"
"ENSDART00000009859.9"	"adgrl4"	NA	"0"	" NA"	"MZspg"
"ENSDART00000009889.7"	"zgc:110540"	0.146596652213142	"1"	"4.0"	"MZspg"
"ENSDART00000009971.9"	"snx33"	0.0935694225760366	"-1"	"3.5"	"MZspg"
"ENSDART00000010019.7"	"upf3b"	0.112388610393782	"1"	"4.0"	"MZspg"
"ENSDART00000010028.10"	"ptgs2b"	0.0886917657915997	"1"	"5.0"	"MZspg"
"ENSDART00000010041.8"	"dhfr"	0.0688992237109101	"1"	"4.0"	"MZspg"
"ENSDART00000010046.8"	"rhpn2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000010048.8"	"map2k2a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000010081.9"	"etfb"	0.143752921077352	"1"	"4.0"	"MZspg"
"ENSDART00000010092.7"	"gas6"	NA	"0"	" NA"	"MZspg"
"ENSDART00000010104.6"	"crtap"	0.0740021625218025	"1"	"5.0"	"MZspg"
"ENSDART00000010124.10"	"slc7a8a"	0.146347145403983	"1"	"4.0"	"MZspg"
"ENSDART00000010129.7"	"pdf"	0.13206343703667	"1"	"4.5"	"MZspg"
"ENSDART00000010140.7"	"igf2bp3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000010211.7"	"paip2b"	0.125473788592204	"1"	"4.0"	"MZspg"
"ENSDART00000010256.6"	"eif3m"	0.132533378187154	"1"	"4.0"	"MZspg"
"ENSDART00000010257.9"	"miga1"	0.0606240429899495	"1"	"5.0"	"MZspg"
"ENSDART00000010261.9"	"pno1"	0.112537456965217	"1"	"4.0"	"MZspg"
"ENSDART00000010270.6"	"mfsd4ab"	NA	"0"	" NA"	"MZspg"
"ENSDART00000010271.9"	"aida"	0.0632836895198784	"-1"	"3.5"	"MZspg"
"ENSDART00000010282.9"	"cbr1l"	NA	"0"	" NA"	"MZspg"
"ENSDART00000010293.11"	"serpina10a"	0.0588808593977677	"-1"	"4.5"	"MZspg"
"ENSDART00000010395.9"	"uqcrc2a"	0.0715416692607475	"1"	"4.0"	"MZspg"
"ENSDART00000010420.9"	"actr1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000010449.8"	"ugp2a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000010477.8"	"hsp70.3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000010517.8"	"eif4eb"	NA	"0"	" NA"	"MZspg"
"ENSDART00000010543.9"	"ltv1"	0.0780174147061997	"-1"	"5.0"	"MZspg"
"ENSDART00000010550.7"	"pigc"	0.0638251942579101	"-1"	"5.0"	"MZspg"
"ENSDART00000010569.6"	"g6pc3"	0.132521275125302	"1"	"4.0"	"MZspg"
"ENSDART00000010580.9"	"si:ch211-195b13.1"	0.0890273073630716	"1"	"4.0"	"MZspg"
"ENSDART00000010626.7"	"nup155"	NA	"0"	" NA"	"MZspg"
"ENSDART00000010658.9"	"serpinb1l3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000010697.8"	"osbpl2b"	0.10034720682995	"-1"	"3.0"	"MZspg"
"ENSDART00000010699.6"	"sf3a2"	0.10782307486119	"1"	"4.5"	"MZspg"
"ENSDART00000010757.7"	"rgmb"	0.139187596555542	"-1"	"3.0"	"MZspg"
"ENSDART00000010774.7"	"zic2a"	0.126001642235355	"1"	"4.5"	"MZspg"
"ENSDART00000010777.7"	"ldhba"	0.118212188424723	"1"	"4.0"	"MZspg"
"ENSDART00000010792.10"	"ptdss1a"	0.0888981734089057	"1"	"4.0"	"MZspg"
"ENSDART00000010813.9"	"foxa3"	0.12933605661688	"1"	"4.0"	"MZspg"
"ENSDART00000010821.10"	"utp4"	0.075329571379245	"-1"	"4.0"	"MZspg"
"ENSDART00000010824.7"	"acy1"	0.133511326870146	"1"	"4.0"	"MZspg"
"ENSDART00000010862.7"	"mrpl24"	0.0906081070245107	"1"	"4.5"	"MZspg"
"ENSDART00000010881.7"	"naalad2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000010896.6"	"isl1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000010932.5"	"snx15"	NA	"0"	" NA"	"MZspg"
"ENSDART00000010934.10"	"casr"	0.0712330708082589	"-1"	"3.5"	"MZspg"
"ENSDART00000010942.8"	"rnf14"	NA	"0"	" NA"	"MZspg"
"ENSDART00000010944.7"	"dctn5"	0.0879180692692779	"-1"	"4.0"	"MZspg"
"ENSDART00000010997.8"	"tpm3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000011004.8"	"mfsd5"	NA	"0"	" NA"	"MZspg"
"ENSDART00000011025.7"	"wipf2b"	0.0995404702403807	"-1"	"3.5"	"MZspg"
"ENSDART00000011076.7"	"cers5"	NA	"0"	" NA"	"MZspg"
"ENSDART00000011143.7"	"myd88"	0.109430650569447	"-1"	"3.5"	"MZspg"
"ENSDART00000011149.8"	"fam185a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000011163.7"	"asmtl"	0.125570255106392	"-1"	"3.5"	"MZspg"
"ENSDART00000011201.7"	"copz1"	0.0780357139207141	"1"	"4.0"	"MZspg"
"ENSDART00000011251.10"	"rpl3"	0.0946946341866088	"1"	"4.5"	"MZspg"
"ENSDART00000011303.9"	"ywhae2"	0.148735838437668	"1"	"4.0"	"MZspg"
"ENSDART00000011305.7"	"dpp3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000011320.6"	"nfatc2ip"	NA	"0"	" NA"	"MZspg"
"ENSDART00000011324.9"	"ccdc102a"	0.115525308831719	"-1"	"4.0"	"MZspg"
"ENSDART00000011337.8"	"surf1"	0.0914772351097598	"1"	"4.5"	"MZspg"
"ENSDART00000011362.9"	"arrdc2"	0.121338730001369	"1"	"4.5"	"MZspg"
"ENSDART00000011398.11"	"si:ch73-335l21.1"	0.052993863117421	"-1"	"3.5"	"MZspg"
"ENSDART00000011399.5"	"efnb1"	0.138751171944387	"1"	"4.0"	"MZspg"
"ENSDART00000011432.10"	"reep3a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000011447.9"	"sae1"	0.112349227389821	"1"	"4.0"	"MZspg"
"ENSDART00000011456.10"	"tsg101b"	0.0457037555011306	"-1"	"3.5"	"MZspg"
"ENSDART00000011506.8"	"nkd2a"	0.0944158200412282	"-1"	"3.5"	"MZspg"
"ENSDART00000011520.8"	"noto"	0.132825255061771	"1"	"3.5"	"MZspg"
"ENSDART00000011568.9"	"syngr3a"	0.145056502061196	"1"	"4.0"	"MZspg"
"ENSDART00000011570.9"	"zgc:101716"	0.127381125657607	"1"	"4.0"	"MZspg"
"ENSDART00000011627.8"	"irx7"	0.0216538380720573	"1"	"3.0"	"MZspg"
"ENSDART00000011652.9"	"eya2"	0.107150324763187	"-1"	"3.5"	"MZspg"
"ENSDART00000011663.9"	"snrpb"	0.0939028516637553	"1"	"4.0"	"MZspg"
"ENSDART00000011691.8"	"baxa"	0.13334301885438	"1"	"4.5"	"MZspg"
"ENSDART00000011725.10"	"slc44a1a"	0.120350263629874	"1"	"4.5"	"MZspg"
"ENSDART00000011727.7"	"ccdc149b"	0.125004510179351	"-1"	"3.5"	"MZspg"
"ENSDART00000011780.5"	"xab2"	0.0917446696710541	"1"	"4.0"	"MZspg"
"ENSDART00000011785.8"	"rad54l"	0.135036739440402	"-1"	"3.0"	"MZspg"
"ENSDART00000011863.10"	"hdlbpa"	0.139645846248671	"1"	"3.5"	"MZspg"
"ENSDART00000011876.8"	"sycp1"	0.0647225704490835	"-1"	"4.0"	"MZspg"
"ENSDART00000011878.6"	"eif4a1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000011890.8"	"zbtb22a"	0.123657282065354	"-1"	"3.0"	"MZspg"
"ENSDART00000011906.10"	"slc35a3b"	0.0583167832627943	"-1"	"5.0"	"MZspg"
"ENSDART00000011910.7"	"arglu1a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000011919.10"	"ss18"	0.0839025871490675	"1"	"4.0"	"MZspg"
"ENSDART00000011922.9"	"spopla"	NA	"0"	" NA"	"MZspg"
"ENSDART00000011931.10"	"ruvbl1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000011936.8"	"ccdc106a"	0.059869923908645	"-1"	"3.0"	"MZspg"
"ENSDART00000011955.9"	"gpsm1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000011970.7"	"zgc:66479"	0.130690248481434	"1"	"3.5"	"MZspg"
"ENSDART00000012048.9"	"cyb5r4"	0.138248745993482	"-1"	"3.0"	"MZspg"
"ENSDART00000012050.9"	"apoa1a"	0.135203677029383	"1"	"4.5"	"MZspg"
"ENSDART00000012053.9"	"elovl4a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000012089.8"	"stim2b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000012091.9"	"rrm1"	0.14561746097349	"1"	"4.0"	"MZspg"
"ENSDART00000012132.8"	"cbwd"	0.130697978013124	"-1"	"4.5"	"MZspg"
"ENSDART00000012164.10"	"tmod2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000012167.8"	"ndufs5"	0.117440832297686	"1"	"5.0"	"MZspg"
"ENSDART00000012191.7"	"hiat1a"	0.0985265821092446	"-1"	"4.0"	"MZspg"
"ENSDART00000012194.9"	"gata5"	0.140275669930914	"1"	"4.0"	"MZspg"
"ENSDART00000012212.7"	"commd2"	0.0903639360027355	"1"	"4.5"	"MZspg"
"ENSDART00000012232.10"	"pdss2"	0.03141282626123	"-1"	"3.5"	"MZspg"
"ENSDART00000012234.8"	"syap1"	0.147457445247478	"1"	"4.0"	"MZspg"
"ENSDART00000012318.8"	"htra1b"	0.0864873115127545	"1"	"4.5"	"MZspg"
"ENSDART00000012335.9"	"rfx1a"	0.0607551603856745	"1"	"4.0"	"MZspg"
"ENSDART00000012352.10"	"cbx3a"	0.129037766213076	"1"	"4.5"	"MZspg"
"ENSDART00000012357.5"	"sav1"	0.135384686522914	"-1"	"4.5"	"MZspg"
"ENSDART00000012385.9"	"me3"	0.121517396488917	"-1"	"4.0"	"MZspg"
"ENSDART00000012396.9"	"ik"	0.139509051892116	"1"	"4.0"	"MZspg"
"ENSDART00000012399.8"	"armc1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000012438.10"	"hspa9"	0.132372401789509	"1"	"4.0"	"MZspg"
"ENSDART00000012445.7"	"zgc:113278"	NA	"0"	" NA"	"MZspg"
"ENSDART00000012450.11"	"dvl2"	0.0501029032972594	"1"	"4.0"	"MZspg"
"ENSDART00000012476.9"	"coa7"	0.141180951951323	"-1"	"4.0"	"MZspg"
"ENSDART00000012478.9"	"mmadhc"	0.0802744230652704	"1"	"4.5"	"MZspg"
"ENSDART00000012479.7"	"dscc1"	0.139946192591587	"-1"	"3.5"	"MZspg"
"ENSDART00000012506.9"	"en1a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000012507.8"	"bcl2l1"	0.148064735060225	"-1"	"3.0"	"MZspg"
"ENSDART00000012540.6"	"chia.4"	0.107685952090924	"-1"	"4.0"	"MZspg"
"ENSDART00000012581.8"	"pfas"	0.14318911373943	"1"	"4.0"	"MZspg"
"ENSDART00000012600.11"	"galk2"	0.108284115999155	"-1"	"5.0"	"MZspg"
"ENSDART00000012630.9"	"prmt1"	0.147212681968536	"1"	"4.0"	"MZspg"
"ENSDART00000012644.7"	"krt4"	0.119664429860089	"1"	"4.5"	"MZspg"
"ENSDART00000012653.9"	"spice1"	0.0752480461366534	"-1"	"3.5"	"MZspg"
"ENSDART00000012670.7"	"pnn"	0.0771311720949924	"1"	"4.0"	"MZspg"
"ENSDART00000012686.9"	"dnase1l4.1"	0.100720517729908	"1"	"4.5"	"MZspg"
"ENSDART00000012717.8"	"ehd1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000012758.7"	"zgc:77112"	0.0638538855374235	"-1"	"3.0"	"MZspg"
"ENSDART00000012759.7"	"yipf3"	0.0805736122273515	"1"	"4.0"	"MZspg"
"ENSDART00000012807.9"	"pon3.2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000012816.10"	"sel1l"	NA	"0"	" NA"	"MZspg"
"ENSDART00000012826.7"	"pex3"	0.0631856535488053	"-1"	"4.0"	"MZspg"
"ENSDART00000012855.7"	"sart1"	0.110338187500352	"1"	"4.0"	"MZspg"
"ENSDART00000012888.7"	"atp5l"	0.144449040681789	"1"	"5.0"	"MZspg"
"ENSDART00000012903.7"	"wdr12"	NA	"0"	" NA"	"MZspg"
"ENSDART00000012919.10"	"ift57"	0.0633547487634286	"1"	"5.0"	"MZspg"
"ENSDART00000012938.7"	"phgdh"	0.121185807425666	"1"	"3.5"	"MZspg"
"ENSDART00000012963.6"	"trappc6b"	0.105697386637151	"-1"	"4.5"	"MZspg"
"ENSDART00000013007.6"	"degs1"	0.0557766201821024	"1"	"4.5"	"MZspg"
"ENSDART00000013011.7"	"vdac2"	0.143169137080964	"1"	"4.0"	"MZspg"
"ENSDART00000013033.10"	"etv4"	0.142022864451838	"1"	"4.0"	"MZspg"
"ENSDART00000013059.9"	"dbnlb"	NA	"0"	" NA"	"MZspg"
"ENSDART00000013066.8"	"ercc3"	0.084724549984968	"1"	"4.5"	"MZspg"
"ENSDART00000013079.9"	"scp2a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000013082.6"	"st8sia2"	0.0753934391644782	"-1"	"3.5"	"MZspg"
"ENSDART00000013093.8"	"zfyve19"	0.137589630313786	"-1"	"3.5"	"MZspg"
"ENSDART00000013150.7"	"cog8"	0.140041116539011	"-1"	"3.5"	"MZspg"
"ENSDART00000013167.8"	"retsat"	0.136287507520305	"-1"	"5.0"	"MZspg"
"ENSDART00000013203.9"	"cse1l"	NA	"0"	" NA"	"MZspg"
"ENSDART00000013217.9"	"snrpd1"	0.085679355461329	"1"	"4.5"	"MZspg"
"ENSDART00000013228.9"	"cacna1aa"	NA	"0"	" NA"	"MZspg"
"ENSDART00000013264.7"	"arglu1b"	0.104669104660173	"1"	"4.5"	"MZspg"
"ENSDART00000013278.7"	"sirt2"	0.114862811135011	"1"	"4.5"	"MZspg"
"ENSDART00000013294.6"	"anxa13"	NA	"0"	" NA"	"MZspg"
"ENSDART00000013313.6"	"itfg2"	0.0986647162036413	"-1"	"3.5"	"MZspg"
"ENSDART00000013343.8"	"b4galt6"	NA	"0"	" NA"	"MZspg"
"ENSDART00000013360.6"	"ppp1r3cb"	0.138579758295984	"1"	"4.0"	"MZspg"
"ENSDART00000013376.9"	"cant1a"	0.0800969228896251	"1"	"4.0"	"MZspg"
"ENSDART00000013394.6"	"mtch2"	0.0676698902982832	"-1"	"4.0"	"MZspg"
"ENSDART00000013431.6"	"hmbsa"	NA	"0"	" NA"	"MZspg"
"ENSDART00000013446.6"	"eif2d"	NA	"0"	" NA"	"MZspg"
"ENSDART00000013449.8"	"CHST13"	0.124591165416675	"-1"	"3.0"	"MZspg"
"ENSDART00000013453.10"	"fam20b"	0.0919485866459644	"-1"	"4.0"	"MZspg"
"ENSDART00000013465.7"	"tbx6"	NA	"0"	" NA"	"MZspg"
"ENSDART00000013497.8"	"mylipa"	0.0724065405003664	"-1"	"3.0"	"MZspg"
"ENSDART00000013506.7"	"zp3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000013525.8"	"mark3a"	0.13949729490659	"-1"	"5.0"	"MZspg"
"ENSDART00000013540.9"	"si:ch73-141c7.1"	0.0398136641199567	"1"	"3.0"	"MZspg"
"ENSDART00000013563.9"	"atf7a"	0.124728689170023	"-1"	"3.0"	"MZspg"
"ENSDART00000013575.7"	"bzw1a"	0.0941327806626121	"1"	"4.0"	"MZspg"
"ENSDART00000013588.7"	"klhl41b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000013590.9"	"wnt11"	0.103893864757982	"1"	"4.0"	"MZspg"
"ENSDART00000013604.8"	"lemd3"	0.142216794537149	"1"	"5.0"	"MZspg"
"ENSDART00000013605.8"	"zbtb20"	0.0693199774160813	"-1"	"3.5"	"MZspg"
"ENSDART00000013635.7"	"fbxo30b"	0.0811403640522601	"-1"	"3.5"	"MZspg"
"ENSDART00000013676.9"	"chd8"	NA	"0"	" NA"	"MZspg"
"ENSDART00000013743.9"	"gorasp2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000013768.10"	"eif4e3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000013781.9"	"mcm6"	0.0929873964413557	"1"	"4.0"	"MZspg"
"ENSDART00000013814.8"	"ammecr1"	0.107645656733253	"1"	"4.0"	"MZspg"
"ENSDART00000013835.8"	"bloc1s1"	0.0899617835775036	"-1"	"3.5"	"MZspg"
"ENSDART00000013839.4"	"tmbim4"	NA	"0"	" NA"	"MZspg"
"ENSDART00000013865.10"	"seh1l"	NA	"0"	" NA"	"MZspg"
"ENSDART00000013870.6"	"UBL4A"	NA	"0"	" NA"	"MZspg"
"ENSDART00000013933.8"	"si:dkey-42i9.4"	0.148834458892502	"1"	"3.5"	"MZspg"
"ENSDART00000013961.7"	"mycla"	NA	"0"	" NA"	"MZspg"
"ENSDART00000014021.8"	"slc25a39"	NA	"0"	" NA"	"MZspg"
"ENSDART00000014028.6"	"ppm1db"	NA	"0"	" NA"	"MZspg"
"ENSDART00000014031.11"	"dpf2"	0.0908180892170033	"-1"	"3.5"	"MZspg"
"ENSDART00000014049.9"	"wdr36"	0.13007860328557	"-1"	"4.0"	"MZspg"
"ENSDART00000014052.9"	"neil1"	0.140379496019586	"-1"	"5.0"	"MZspg"
"ENSDART00000014058.8"	"zgc:100829"	0.136922899063428	"-1"	"3.0"	"MZspg"
"ENSDART00000014088.6"	"cmpk"	0.113855879865011	"-1"	"4.0"	"MZspg"
"ENSDART00000014095.8"	"rap2c"	0.124050014433817	"-1"	"3.5"	"MZspg"
